"Speeches","because_CS","last_AP","year_NN","say_VB","down_RP","i've_PPSS","first_OD","then_RB","always_RB","change_VB","there's_EX","freedom_NN","obama_NP","understand_VB","getting_VBG","clinton_NP","nuclear_JJ","already_RB","live_VB","choose_VB","clear_JJ","moment_NN","use_VB","fair_JJ","republicans_NPS","try_VB","number_NN","because_RB","side_NN","since_CS","record_NN","ahead_RB","decades_NNS","during_IN","struggling_VBG","helping_VBG","looking_VBG","example_NN","story_NN","aren't_BER","solve_VB","in_RP","gave_VBD","strategy_NN","knew_VBD","coverage_NN","2008_CD","given_VBN","deserve_VB","iowa_NP","full_JJ","tried_VBD","threat_NN","issues_NNS","hire_VB","plans_NNS","drug_NN","fundamental_JJ","november_NP","race_NN","almost_RB","helped_VBD","past_AP","wealthiest_JJT","past_NN","share_VB","courage_NN","set_VB","news_NN","cities_NNS","necessary_JJ","housing_NN","parties_NNS","answer_NN","facing_VBG","exactly_RB","anyone_PN","safe_JJ","began_VBD","steps_NNS","called_VBN","differences_NNS","achieve_VB","depression_NN","show_VB","student_NN","cutting_VBG","works_VBZ","recession_NN","accountability_NN","republican_NP","decide_VB","happens_VBZ","losing_VBG","prevent_VB","leader_NN","–_VBZ","east_NR","morning_NN","streets_NNS","win/loss"
"2008obama04141.txt",0.0029889,0.0029889,0.00085397,0.00042699,0.00085397,0.0025619,0,0.00042699,0.001281,0.00085397,0.001281,0,0,0.0017079,0,0.00042699,0,0.00085397,0,0,0,0.00042699,0.00042699,0,0.001281,0,0.00042699,0,0.00085397,0,0,0.00042699,0.00085397,0.001281,0.00085397,0,0.00085397,0,0.0025619,0.00042699,0.00042699,0,0.00085397,0,0,0.00042699,0,0,0.00042699,0.00042699,0,0,0,0,0,0,0,0.00042699,0.00042699,0,0.00042699,0.00042699,0,0.00042699,0,0.00042699,0,0,0,0.001281,0,0.00042699,0,0,0,0,0,0,0.00042699,0,0,0.00042699,0,0,0,0,0,0.00042699,0.00042699,0,0,0,0.00042699,0.00085397,0,0,0,0,0,0.00042699,1
"2008obama0415.txt",0.0042707,0,0.00098555,0.00098555,0.00032852,0.00098555,0.0016426,0.00065703,0,0.0019711,0.00032852,0,0,0,0.00032852,0,0,0.00032852,0,0,0.00032852,0.00065703,0.00032852,0.00032852,0.00032852,0.00032852,0,0.00032852,0.00032852,0.00032852,0,0.00032852,0.00032852,0,0,0.00032852,0.00032852,0,0,0,0,0,0,0,0,0,0,0.00032852,0.00098555,0,0,0.00032852,0,0,0,0,0.00065703,0.00065703,0,0.00065703,0,0.00032852,0.00032852,0,0,0,0,0.00065703,0.00032852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032852,0.00032852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065703,1
"2008obama04151.txt",0.0012821,0.0012821,0,0,0,0.0019231,0.00064103,0.0012821,0.0019231,0,0,0.00064103,0,0,0,0,0,0,0,0.00064103,0,0,0,0,0,0,0,0,0.00064103,0,0.00064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064103,0,0,0,0,0,0.0012821,0,0,0,0.00064103,0,0,0.00064103,0,0.00064103,0,0.0012821,0.00064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064103,0,0,0,0.00064103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064103,0,0,0,0,0.00064103,1
"2008obama0422.txt",0.0050228,0.00045662,0.0022831,0.0013699,0.00091324,0,0.00091324,0.00091324,0.00045662,0.0013699,0.00045662,0,0,0,0.00045662,0.00045662,0.00045662,0.00091324,0,0,0,0.00045662,0.00091324,0,0.00045662,0,0.00045662,0.00045662,0,0,0.00045662,0,0.0013699,0.00045662,0,0,0,0,0,0,0.00045662,0,0,0.00045662,0,0,0,0.00045662,0,0,0,0,0.00045662,0.00045662,0,0.00045662,0.00045662,0,0.0013699,0.00091324,0.00045662,0,0,0,0,0,0,0,0,0.00091324,0,0,0.00045662,0,0,0.00045662,0,0.00045662,0.00045662,0,0,0,0,0,0,0,0,0,0.00045662,0,0,0.00091324,0.00091324,0.00045662,0,0,0,0,0.00045662,0.00045662,1
"2008obama0425.txt",0.0033417,0.0016708,0.0025063,0.00083542,0,0,0.00083542,0.00083542,0.00083542,0.0016708,0.00083542,0,0,0,0,0,0,0,0,0,0,0,0.0016708,0,0,0,0.00083542,0.00083542,0,0.0016708,0.0025063,0,0,0,0.00083542,0,0.00083542,0,0,0.00083542,0.0016708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083542,0.00083542,0,0,0,0,0,0,0,0,0,0,0,0,0.00083542,0,0,0,0,0,0.0016708,0,0,0,0,0,0,0,0.00083542,0,0,0.00083542,0,0,0,0,0,0,0,0,0,1
"2008obama0503.txt",0.0014489,0.00057954,0.0040568,0,0.0014489,0.00028977,0.00028977,0.00057954,0.00057954,0.00057954,0.0011591,0,0.00028977,0,0.00057954,0.00086931,0,0.00028977,0,0.00028977,0,0.0011591,0.00028977,0,0.00028977,0.00057954,0,0,0.00057954,0,0.00028977,0,0.00086931,0,0.00086931,0,0.00057954,0,0,0,0,0,0.0011591,0,0,0.00028977,0,0,0,0,0,0.00028977,0,0,0,0,0.00028977,0.00028977,0,0.00057954,0,0.00028977,0,0.00028977,0.00028977,0,0,0,0.00028977,0,0,0.00028977,0,0.00028977,0.00028977,0,0.00028977,0,0.00057954,0,0,0.00028977,0,0,0,0,0,0,0.00028977,0,0,0.0014489,0,0,0,0,0,0,0,0.00086931,1
"2008obama0506.txt",0.0054688,0.00039063,0.00039063,0.00039063,0.0015625,0.0011719,0.00039063,0.00039063,0.0011719,0.00078125,0,0,0.00039063,0.00078125,0,0.0011719,0,0.00039063,0,0.0011719,0,0.0019531,0,0,0,0.00039063,0,0,0.0023438,0,0.00078125,0,0.00039063,0,0,0,0.00039063,0,0,0.00078125,0.0011719,0.00039063,0.0011719,0,0,0.00078125,0,0,0.00039063,0.00078125,0.00039063,0,0,0.00039063,0,0.00039063,0,0,0.00039063,0.0011719,0,0,0,0,0.00039063,0,0,0,0,0.00039063,0,0,0,0,0.00039063,0,0,0,0.00039063,0,0,0.00078125,0.00039063,0,0,0.00039063,0,0.00039063,0,0,0,0.00039063,0,0,0,0,0.0035156,0,0,0.00039063,1
"2008obama0509.txt",0.00080645,0.00080645,0.0032258,0,0.0024194,0.0032258,0.00080645,0,0,0.00080645,0,0,0,0,0.00080645,0,0,0.00080645,0.00080645,0,0,0,0,0,0,0.00080645,0,0.00080645,0,0,0,0,0,0,0.0016129,0.00080645,0,0,0,0,0.00080645,0,0,0,0,0.0016129,0,0,0,0,0,0.00080645,0,0,0,0,0.00080645,0.0016129,0.00080645,0,0,0,0,0.0016129,0.00080645,0.0016129,0,0,0,0.00080645,0,0,0,0,0.00080645,0.0016129,0.00080645,0,0,0,0,0.00080645,0,0,0,0,0,0,0,0,0,0,0,0.00080645,0,0,0,0,0,0,1
"2008obama0512.txt",0.001386,0.0010395,0.0010395,0.000693,0.0010395,0.000693,0.001386,0,0.0010395,0,0,0.0003465,0,0.000693,0.0003465,0.0003465,0,0.0003465,0.002079,0.0003465,0,0,0,0,0.0003465,0,0.000693,0,0.0003465,0,0.0003465,0,0.0003465,0.0003465,0,0,0,0,0,0,0,0,0.0003465,0,0.0003465,0,0,0.0003465,0.000693,0,0.0010395,0,0,0,0,0,0,0,0,0.0003465,0.0003465,0.000693,0.0003465,0,0,0,0,0,0,0,0,0,0,0.0003465,0.0003465,0,0.0003465,0,0,0,0.0003465,0,0,0,0,0,0,0,0,0,0,0.0003465,0,0,0.000693,0,0,0,0,0.000693,1
"2008obama0514.txt",0.0015291,0.00050968,0.0030581,0,0.00050968,0,0.0010194,0,0.0010194,0.00050968,0.00050968,0,0,0.00050968,0.0020387,0,0,0,0,0,0.00050968,0.0010194,0,0,0,0,0,0.00050968,0,0.00050968,0.00050968,0,0,0,0.0015291,0.00050968,0,0.00050968,0.00050968,0.00050968,0.0015291,0,0,0,0,0,0,0.00050968,0.00050968,0,0,0,0,0,0,0,0,0,0.0010194,0,0,0.00050968,0.00050968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2008obama0520.txt",0.0045929,0.00041754,0.00041754,0.00041754,0.00083507,0.00041754,0.0016701,0.0012526,0,0.00083507,0,0.00041754,0,0.00041754,0,0.00083507,0,0.00041754,0.00041754,0.00041754,0,0.00083507,0,0,0.00041754,0.00041754,0,0.00041754,0.00041754,0,0.00041754,0.00083507,0.00041754,0.00041754,0.00041754,0,0,0,0,0,0,0,0,0,0.00041754,0.00041754,0,0.00041754,0,0.0029228,0,0,0,0,0,0,0,0,0,0.00041754,0,0,0,0.00041754,0.00041754,0,0.00041754,0,0,0,0,0,0,0.00041754,0.00041754,0,0,0,0,0.00041754,0,0,0,0,0,0,0.00041754,0,0,0,0,0,0,0,0,0,0.0029228,0,0,0.00083507,1
"2008obama0523.txt",0.0015021,0,0.00085837,0.00021459,0.001073,0.00042918,0.00042918,0.001073,0,0.00042918,0.00021459,0.004721,0,0.00042918,0,0,0.00021459,0,0.00064378,0.00042918,0.0019313,0.00064378,0,0.00042918,0,0,0,0,0,0.00021459,0.00042918,0,0.00021459,0.00021459,0.00021459,0.00021459,0.00021459,0,0.00021459,0,0,0,0,0.00064378,0,0,0,0,0,0,0.00021459,0,0.00042918,0,0,0,0.001073,0.00042918,0,0,0.00021459,0,0,0,0.00085837,0.00085837,0.00021459,0.00021459,0,0.00021459,0,0,0,0,0.00021459,0,0,0,0,0.00042918,0,0,0.00021459,0,0,0,0.00021459,0.00021459,0,0,0,0,0,0,0,0.00021459,0.0017167,0,0,0.00021459,1
"2008obama0525.txt",0.004375,0,0.0009375,0.0009375,0.0009375,0,0.0025,0.000625,0.00125,0.00125,0.0003125,0.0003125,0,0.0003125,0,0,0,0.0003125,0.000625,0.000625,0,0.0003125,0.0003125,0.0003125,0,0.0003125,0,0.000625,0.00125,0,0,0,0,0.000625,0.0003125,0.0003125,0,0.0009375,0.004375,0,0,0.0003125,0.0003125,0,0.0003125,0,0.000625,0,0.0003125,0,0,0,0,0.0009375,0,0,0,0,0,0,0,0.0003125,0,0,0,0,0,0,0.0003125,0,0,0,0,0,0,0,0,0,0.0009375,0,0,0,0.0003125,0,0.0003125,0,0,0,0.0003125,0,0,0,0.0009375,0,0,0.0003125,0.0015625,0,0,0,1
"2008obama0526.txt",0.0021292,0,0,0.00070972,0.00070972,0.00070972,0,0,0,0,0,0.0014194,0,0,0,0,0,0,0.0021292,0,0,0.0014194,0,0,0,0,0,0,0,0,0,0.0014194,0,0,0,0,0,0.00070972,0,0.00070972,0,0,0.0028389,0,0,0,0,0.00070972,0,0,0.00070972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014194,0,0.00070972,0.0014194,1
"2008obama0602.txt",0.002584,0,0.001292,0,0.001292,0.001292,0.001292,0,0,0.001292,0.001292,0,0,0.002584,0,0,0,0.001292,0,0,0,0,0,0,0,0,0,0,0,0.001292,0,0,0,0,0.001292,0,0,0,0,0,0,0,0,0,0,0.001292,0,0,0,0,0,0,0,0,0,0,0,0,0.001292,0,0,0,0.001292,0,0,0,0,0,0,0,0,0,0,0,0.002584,0,0,0,0,0,0,0,0,0,0,0,0,0.001292,0.001292,0,0,0,0,0,0,0,0,0,0,0,1
"2008obama0603.txt",0.0048507,0.0018657,0.00074627,0.0018657,0.00074627,0.0011194,0.0011194,0.00037313,0.00074627,0.0014925,0,0,0,0.0018657,0.00074627,0.0022388,0.00074627,0,0,0,0,0.0029851,0.00037313,0,0.00074627,0,0,0.0011194,0.00074627,0.00037313,0.00037313,0,0.00037313,0.00037313,0,0,0.00037313,0,0,0.00037313,0,0.00037313,0.00037313,0,0,0,0,0,0.0011194,0.00037313,0.00074627,0,0.00037313,0,0,0,0,0.00037313,0,0,0,0,0,0,0.00074627,0,0.00074627,0.00037313,0,0.00074627,0,0,0,0,0.00037313,0.00037313,0.00074627,0,0.0011194,0.00037313,0,0.00074627,0,0,0,0.00037313,0,0.00074627,0,0,0,0.00037313,0.00037313,0,0,0.00037313,0.0018657,0,0.00037313,0,1
"2008obama0604.txt",0.0016015,0.00022878,0.0011439,0.00068634,0.0018302,0,0.00045756,0.00045756,0.0011439,0.00022878,0,0.00068634,0.00022878,0.00068634,0.00022878,0,0.0013727,0,0,0,0.0011439,0,0.00068634,0,0.00022878,0,0,0.00022878,0.00045756,0,0,0.00022878,0.00045756,0.00022878,0,0,0,0.00045756,0.0011439,0,0,0.00045756,0,0.00022878,0.00068634,0,0,0,0,0,0.00022878,0,0.002059,0,0,0,0,0.00022878,0,0.00022878,0,0,0.00022878,0,0,0.00045756,0.00022878,0,0,0,0.00022878,0,0,0,0.00022878,0,0.00045756,0,0,0.00091512,0,0,0.00068634,0,0,0,0.00022878,0,0,0,0,0.00022878,0,0,0.00045756,0.00022878,0.0013727,0.00068634,0,0,1
"2008obama0605.txt",0.0041012,0.00068353,0.0020506,0.0027341,0.00068353,0.0034176,0.00068353,0.00068353,0,0,0.00068353,0,0.00068353,0,0,0,0,0,0.00068353,0,0.00068353,0.00068353,0.00068353,0,0,0,0,0,0,0.00068353,0,0,0,0,0.0013671,0,0,0,0,0,0.00068353,0,0,0,0,0.00068353,0,0,0,0,0.00068353,0,0,0.00068353,0,0,0.0020506,0.0013671,0,0,0.00068353,0,0,0,0.00068353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068353,0,0,0,0,0.00068353,0.00068353,0,0,0.00068353,0,0,0,0,0.0013671,0.00068353,0,0,0,1
"2008obama0609.txt",0.0021088,0.0012653,0.0010544,0.00042176,0.0012653,0.0012653,0.00042176,0.00042176,0.00042176,0.00021088,0.00063264,0,0,0.00063264,0,0.00042176,0,0.0010544,0.00084353,0,0,0.00042176,0.00042176,0.00063264,0,0.00084353,0.00021088,0.00042176,0.00042176,0.00084353,0.00063264,0,0.00084353,0.00042176,0.0014762,0,0,0,0,0,0.00021088,0.00042176,0.00042176,0,0,0.00042176,0,0,0,0.00021088,0.00021088,0,0,0.00042176,0,0,0,0.00021088,0.00042176,0,0.00021088,0.00021088,0.00021088,0.00042176,0,0.00021088,0.00021088,0,0,0,0.00042176,0.0012653,0,0,0.0016871,0,0,0,0,0,0,0.00021088,0,0.00021088,0,0.00021088,0,0.00042176,0.00021088,0,0,0,0,0,0.00021088,0,0.0016871,0,0,0,1
"2008obama0615.txt",0.0039455,0.00035868,0.00035868,0.001076,0.00035868,0.00035868,0.00035868,0.001076,0,0,0.001076,0,0,0,0,0,0,0,0.0014347,0,0,0,0,0,0,0.00035868,0.00035868,0.00035868,0.00071736,0.00035868,0,0.00035868,0,0,0.00035868,0.00071736,0.00035868,0.00035868,0.00035868,0,0,0,0.00071736,0,0.00035868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035868,0,0,0,0.00035868,0,0,0.00035868,0.0014347,0,0,0,0,0,0,0,0,0,0,0.00035868,0.00035868,0.00035868,0,0,0,0.001076,0,0,0,0,0,0,0,0,0.00035868,0,0,0.00071736,0,0.00035868,0.00035868,1
"2008obama0616.txt",0.00092524,0.0003701,0.0003701,0.00055514,0.0011103,0.00018505,0.00074019,0.00092524,0,0.00018505,0,0,0,0,0.00018505,0.00018505,0.00018505,0.00018505,0.0003701,0.0003701,0.0003701,0.0003701,0,0.00074019,0,0.00018505,0.0003701,0,0.00018505,0,0.0003701,0,0.00055514,0.0003701,0.00074019,0,0,0.00018505,0,0,0.00018505,0.00018505,0.0003701,0.0003701,0.00018505,0.0003701,0,0.00018505,0.00018505,0.00018505,0.00018505,0,0.0003701,0,0,0,0,0.0003701,0,0,0.00018505,0.00018505,0.00018505,0.00018505,0.0003701,0,0.00018505,0.00018505,0.0003701,0.0003701,0,0.0003701,0,0.0003701,0.00018505,0,0,0.0003701,0,0.00055514,0,0,0,0.00018505,0,0.00018505,0.0003701,0,0,0.00018505,0.00018505,0,0,0,0,0,0.0011103,0,0,0,1
"2008obama0621.txt",0.0054315,0.0006035,0.0006035,0.0006035,0,0.0006035,0.0006035,0.001207,0.00030175,0.00030175,0.00030175,0,0,0.00030175,0.00030175,0,0,0,0.0006035,0,0.0006035,0.00030175,0,0.00030175,0,0,0,0,0,0.00030175,0,0,0.0006035,0,0.0006035,0.0006035,0.0006035,0.00030175,0.0006035,0.00030175,0.001207,0,0.00030175,0.0015088,0.00030175,0,0.00030175,0,0,0.00030175,0,0,0.00030175,0,0,0.00030175,0,0.00030175,0,0.00030175,0,0,0.00030175,0.00030175,0,0,0,0.00030175,0,0.0078455,0,0.00090525,0,0,0.00030175,0,0,0.0006035,0,0,0.00030175,0,0,0,0.00030175,0.00030175,0.00030175,0,0,0,0,0,0.0015088,0,0,0,0.001207,0.00030175,0.00030175,0,1
"2008obama0623.txt",0.0058215,0.00064683,0.0012937,0,0,0.00064683,0,0.00064683,0,0.00064683,0,0.00064683,0.00064683,0,0.00064683,0.00064683,0,0,0.00064683,0.00064683,0.00064683,0,0,0.0019405,0,0,0,0.00064683,0.00064683,0.00064683,0,0.00064683,0.00064683,0.00064683,0.0012937,0.00064683,0,0,0,0.00064683,0,0,0,0.00064683,0,0,0.00064683,0,0,0,0,0,0,0.0012937,0,0.00064683,0,0,0,0,0.00064683,0.0012937,0,0.00064683,0,0,0,0,0,0,0,0,0,0,0.0012937,0,0.00064683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2008obama0624.txt",0.0017361,0.0017361,0.0017361,0,0.00086806,0.00043403,0,0,0.00043403,0,0,0,0,0,0,0,0.00043403,0.0017361,0,0,0,0,0.00043403,0,0,0.00043403,0,0,0,0.00086806,0.00043403,0.00043403,0.0017361,0.00043403,0.0013021,0,0,0.00043403,0,0.00043403,0,0,0,0.00043403,0,0,0,0,0,0,0.00043403,0.00043403,0,0,0,0,0,0,0,0,0.00043403,0.00043403,0,0,0,0,0,0,0,0,0.00086806,0,0,0,0.00086806,0.00043403,0,0,0,0,0.00043403,0,0.00086806,0,0,0,0,0,0,0,0,0,0.00043403,0,0,0.00086806,0.0013021,0,0,0,1
"2008obama0628.txt",0.0032129,0,0,0.00080321,0.0016064,0,0.0024096,0.0016064,0.00080321,0.0032129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080321,0,0.00080321,0,0,0,0,0.00080321,0,0,0,0,0,0.00080321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080321,0,0,0,0,0,0,0,0,0,0,0,0.00080321,0,0,0,0,0.00080321,0,0,0.00080321,0.00080321,0,0,0,0.00080321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080321,1
"2008obama0630.txt",0.0020992,0.00078719,0,0.0005248,0.0002624,0,0.0010496,0.0005248,0.0018368,0,0,0.0002624,0,0.0005248,0,0,0,0.0002624,0.0002624,0,0,0.0002624,0,0,0,0.0002624,0,0,0,0,0,0.0002624,0.0002624,0.001312,0,0,0,0,0.0002624,0.0002624,0,0,0,0,0,0,0,0.0005248,0,0,0.0005248,0,0.0002624,0.0002624,0,0,0,0,0,0.0002624,0,0.0002624,0,0.0002624,0,0.0002624,0.0005248,0.0002624,0,0,0.0002624,0,0,0,0,0,0.0002624,0.0002624,0.0002624,0,0,0.0002624,0,0.0002624,0,0,0,0,0,0,0,0,0,0,0,0.0002624,0.001312,0,0.0002624,0,1
"2008obama0701.txt",0.0006398,0,0,0,0,0.0006398,0.0006398,0,0,0.0006398,0.0006398,0.0006398,0,0.0006398,0.0012796,0.0006398,0,0,0,0,0,0,0.0006398,0,0,0,0.0006398,0.0006398,0.0006398,0,0,0,0,0.0019194,0.0006398,0.0019194,0,0,0,0.0006398,0.0012796,0,0,0,0,0,0,0,0,0,0.0006398,0,0,0,0.0006398,0,0,0,0,0,0,0.0006398,0,0,0,0.0006398,0,0.0006398,0,0,0,0,0.0006398,0,0,0,0,0,0,0,0,0,0,0,0,0.0006398,0,0.0006398,0,0,0,0,0,0,0,0,0.0019194,0,0,0.0012796,1
"2008obama0703.txt",0.00098668,0.00148,0.00049334,0.00049334,0,0.00098668,0.0019734,0,0.00148,0,0,0.00049334,0,0.00049334,0.00049334,0,0,0,0.0024667,0,0,0,0,0,0,0,0,0,0.00049334,0,0,0,0,0.00049334,0,0,0,0,0,0,0,0,0.00049334,0,0.00049334,0,0,0.00049334,0,0,0.00049334,0,0,0,0,0,0,0,0,0.00049334,0,0.00098668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049334,0,0,0,0.00049334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098668,0,0,0,0,0.00098668,1
"2008obama0707.txt",0.0045726,0.0017587,0.0017587,0,0.0021104,0.00070348,0.001407,0.00035174,0.00070348,0.00070348,0.00070348,0,0,0,0.0010552,0,0,0.00070348,0.00035174,0,0.00035174,0.00035174,0.00035174,0.00035174,0.00035174,0.00035174,0,0.00070348,0,0.00035174,0,0.0021104,0.00070348,0.00035174,0.001407,0.00035174,0,0,0,0.0010552,0.00035174,0,0,0.00035174,0,0.00035174,0,0,0,0,0,0,0,0.00035174,0,0.00070348,0,0.00070348,0.00070348,0,0,0.00035174,0.00035174,0.00035174,0,0.00035174,0,0,0,0,0.00070348,0.00035174,0,0.00070348,0,0.00035174,0,0,0.00035174,0.00070348,0,0,0.00035174,0,0,0.00070348,0.0010552,0,0.00035174,0,0,0,0,0,0,0,0.001407,0,0,0,1
"2008obama0708.txt",0.0037216,0.00037216,0.0011165,0,0.0011165,0.00074432,0.0011165,0.0011165,0.00037216,0.00037216,0.00037216,0,0,0,0.00037216,0,0,0,0.00074432,0,0,0,0,0.00037216,0.00037216,0.00037216,0.00037216,0.00037216,0,0,0,0.00037216,0.00037216,0.00037216,0.0014886,0,0.00037216,0.00037216,0,0.00074432,0.0011165,0.00037216,0.00037216,0,0.00074432,0,0,0,0.00037216,0,0,0,0,0.00037216,0.00037216,0,0.00037216,0.00037216,0.00037216,0.00037216,0.00074432,0.0018608,0,0.00037216,0,0,0,0,0,0,0,0.00037216,0,0,0.00074432,0,0.0011165,0,0,0,0.00037216,0,0.00037216,0,0,0,0,0.00037216,0,0,0,0,0,0,0.00037216,0,0,0,0,0.00037216,1
"2008obama0710.txt",0.0017676,0.00088378,0.0026513,0,0.00044189,0.0013257,0.00044189,0.00088378,0,0.00044189,0.00044189,0,0.00044189,0,0,0,0,0.00044189,0.00044189,0.00044189,0.0022095,0,0,0,0.00044189,0,0,0.00044189,0,0,0,0.00088378,0,0,0.00088378,0.00088378,0,0,0,0.00088378,0.00044189,0.00044189,0,0,0,0,0.00088378,0,0.00044189,0,0,0,0,0.0013257,0,0.00088378,0,0.00044189,0,0,0,0.00088378,0.00044189,0.00044189,0,0.00044189,0,0,0,0,0,0,0,0,0.00088378,0,0.00044189,0,0,0,0,0.00044189,0,0,0,0,0,0.00044189,0.00044189,0,0,0,0,0,0,0.00044189,0.00088378,0,0,0,1
"2008obama0710b.txt",0.0026258,0.00043764,0.0017505,0,0.00087527,0.0021882,0.0013129,0.00043764,0,0,0.00043764,0.00043764,0.00043764,0.00043764,0.00043764,0.0017505,0,0,0.00087527,0.00087527,0.0021882,0,0,0,0,0,0.00043764,0.00087527,0,0,0,0.00043764,0,0.00087527,0.00043764,0.00087527,0,0,0,0.0013129,0,0,0,0,0,0.00043764,0.00087527,0,0,0,0,0,0,0.0013129,0,0,0,0.00087527,0,0,0,0.00087527,0,0,0.00087527,0.00043764,0,0,0,0,0,0,0,0,0,0.00043764,0.00043764,0.00043764,0,0,0,0,0,0,0,0,0,0.00043764,0,0,0,0.00043764,0,0,0,0.00043764,0.0013129,0,0,0,1
"2008obama0711.txt",0.00036617,0.0014647,0.0014647,0.00036617,0.0010985,0.002197,0.00073233,0.0010985,0.00036617,0.00036617,0.00036617,0,0,0.0010985,0,0,0.0010985,0.0010985,0,0,0.00073233,0,0.002197,0,0.00073233,0.00073233,0,0,0,0.00073233,0,0,0.00073233,0.00036617,0.00036617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036617,0.0010985,0,0,0.00036617,0,0,0.00036617,0,0,0,0,0,0,0,0,0.00036617,0,0,0,0,0,0,0,0.00036617,0.00036617,0,0.00036617,0.00073233,0,0,0.00036617,0.00036617,0.00073233,0,0.00036617,0,0,0,0,0,0,0,0,0,0.00036617,0.00036617,0,0,1
"2008obama0713.txt",0.0016384,0,0,0.0016384,0.00054615,0.0021846,0.00054615,0.0010923,0,0.00054615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054615,0,0.00054615,0,0.00054615,0,0,0,0,0.00054615,0,0,0,0,0.00054615,0,0,0,0,0,0.00054615,0,0.00054615,0,0,0,0,0.0010923,0,0.00054615,0.00054615,0,0,0.00054615,0,0.00054615,0,0,0,0.0010923,0,0,0,0,0,0.00054615,0.00054615,0,0,0,0.00054615,0,0,0,0.00054615,0,0,0.00054615,0,0,0,0.00054615,0,0,0,0,0,0,0.00054615,0,0,0,1
"2008obama0714.txt",0.0032847,0,0.00072993,0.00036496,0.0010949,0.0018248,0.00036496,0.00036496,0.00036496,0.00072993,0,0.0014599,0,0.00036496,0.00036496,0,0,0,0.0010949,0,0,0.00072993,0,0.00072993,0.00036496,0.00072993,0,0.00036496,0,0,0,0.00036496,0,0,0.00072993,0.00036496,0,0.00036496,0,0,0,0.00036496,0.0010949,0.00036496,0.00036496,0,0,0,0.00072993,0,0,0,0,0,0,0.00036496,0,0,0,0.00036496,0,0.0014599,0.00072993,0,0.00036496,0,0.00072993,0,0,0.00036496,0,0.00036496,0,0,0,0,0.0014599,0,0,0,0,0,0.00072993,0,0,0,0,0,0,0,0,0,0,0,0.00036496,0,0,0,0,0.00072993,1
"2008obama0715.txt",0.00088199,0.0003528,0.0003528,0.0001764,0.001764,0.0003528,0.00052919,0.0001764,0.0001764,0.0003528,0,0.0003528,0,0,0.0003528,0,0.0031752,0,0,0,0.0010584,0.00088199,0.00070559,0,0,0.0001764,0,0,0.0001764,0.0001764,0,0,0.0001764,0.0001764,0,0.0003528,0,0,0,0,0,0.0001764,0,0.0031752,0.0003528,0,0,0.0001764,0,0,0.00070559,0,0.001764,0,0,0,0,0,0,0,0.0001764,0.0001764,0,0,0.0001764,0.0003528,0,0.0001764,0,0,0.0003528,0,0,0,0.0001764,0.0001764,0,0.0001764,0.00088199,0.0003528,0.0001764,0.0001764,0.00052919,0,0,0,0,0,0,0,0.0001764,0,0,0,0.0001764,0.0001764,0,0.0003528,0,0,1
"2008obama0716.txt",0.00083056,0.0016611,0,0,0.00083056,0.0016611,0.00041528,0.0016611,0,0.00041528,0,0,0,0.00041528,0,0,0.0087209,0.00083056,0,0,0.00041528,0,0.0020764,0,0,0,0,0,0,0.00041528,0,0.0016611,0.00041528,0.00041528,0,0,0,0,0,0,0.00041528,0,0,0.00083056,0,0,0,0,0,0,0,0,0.0016611,0,0,0,0,0,0,0.00041528,0.00041528,0,0,0,0,0,0,0,0.00041528,0.00041528,0,0,0,0,0,0,0,0.00041528,0,0.00083056,0,0,0.00041528,0,0,0,0,0,0,0,0.00041528,0,0,0,0.0012458,0,0,0,0.00083056,0.00041528,1
